1,52.73247241973877
2,44.6979558467865
3,39.54908061027527
4,38.625611782073975
5,39.73386764526367
6,36.52226996421814
7,36.90769982337952
8,37.02201056480408
9,37.18269395828247
10,37.67836928367615
11,36.055579662323
12,35.90986919403076
13,35.154507875442505
14,35.014145851135254
15,34.993534088134766
16,37.828742265701294
17,39.88041090965271
18,40.527729988098145
19,40.81611204147339
20,39.85504198074341
